Edad simple;Provincias;Sexo;Periodo;Total
38 años;36 Pontevedra;Hombres;1 de abril de 2025;5.367
38 años;36 Pontevedra;Mujeres;1 de octubre de 2025;5.498
38 años;36 Pontevedra;Mujeres;1 de julio de 2025;5.512
38 años;36 Pontevedra;Mujeres;1 de abril de 2025;5.527
38 años;26 Rioja, La;Total;1 de octubre de 2025;3.792
38 años;26 Rioja, La;Total;1 de julio de 2025;3.789
38 años;26 Rioja, La;Total;1 de abril de 2025;3.787
38 años;26 Rioja, La;Hombres;1 de octubre de 2025;1.899
38 años;26 Rioja, La;Hombres;1 de julio de 2025;1.891
38 años;26 Rioja, La;Hombres;1 de abril de 2025;1.881
38 años;26 Rioja, La;Mujeres;1 de octubre de 2025;1.893
38 años;26 Rioja, La;Mujeres;1 de julio de 2025;1.898
38 años;26 Rioja, La;Mujeres;1 de abril de 2025;1.906
38 años;37 Salamanca;Total;1 de octubre de 2025;3.516
38 años;37 Salamanca;Total;1 de julio de 2025;3.521
38 años;37 Salamanca;Total;1 de abril de 2025;3.511
38 años;37 Salamanca;Hombres;1 de octubre de 2025;1.729
38 años;37 Salamanca;Hombres;1 de julio de 2025;1.741
38 años;37 Salamanca;Hombres;1 de abril de 2025;1.753
38 años;37 Salamanca;Mujeres;1 de octubre de 2025;1.787
38 años;37 Salamanca;Mujeres;1 de julio de 2025;1.780
38 años;37 Salamanca;Mujeres;1 de abril de 2025;1.758
38 años;38 Santa Cruz de Tenerife;Total;1 de octubre de 2025;14.601
38 años;38 Santa Cruz de Tenerife;Total;1 de julio de 2025;14.567
38 años;38 Santa Cruz de Tenerife;Total;1 de abril de 2025;14.536
38 años;38 Santa Cruz de Tenerife;Hombres;1 de octubre de 2025;7.223
38 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2025;7.192
38 años;38 Santa Cruz de Tenerife;Hombres;1 de abril de 2025;7.158
38 años;38 Santa Cruz de Tenerife;Mujeres;1 de octubre de 2025;7.378
38 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2025;7.375
38 años;38 Santa Cruz de Tenerife;Mujeres;1 de abril de 2025;7.378
38 años;40 Segovia;Total;1 de octubre de 2025;1.748
38 años;40 Segovia;Total;1 de julio de 2025;1.771
38 años;40 Segovia;Total;1 de abril de 2025;1.782
38 años;40 Segovia;Hombres;1 de octubre de 2025;913
38 años;40 Segovia;Hombres;1 de julio de 2025;930
38 años;40 Segovia;Hombres;1 de abril de 2025;935
38 años;40 Segovia;Mujeres;1 de octubre de 2025;835
38 años;40 Segovia;Mujeres;1 de julio de 2025;841
38 años;40 Segovia;Mujeres;1 de abril de 2025;847
38 años;41 Sevilla;Total;1 de octubre de 2025;24.405
38 años;41 Sevilla;Total;1 de julio de 2025;24.580
38 años;41 Sevilla;Total;1 de abril de 2025;24.671
38 años;41 Sevilla;Hombres;1 de octubre de 2025;12.056
38 años;41 Sevilla;Hombres;1 de julio de 2025;12.116
38 años;41 Sevilla;Hombres;1 de abril de 2025;12.121
38 años;41 Sevilla;Mujeres;1 de octubre de 2025;12.349
38 años;41 Sevilla;Mujeres;1 de julio de 2025;12.464
38 años;41 Sevilla;Mujeres;1 de abril de 2025;12.550
38 años;42 Soria;Total;1 de octubre de 2025;999
38 años;42 Soria;Total;1 de julio de 2025;1.020
38 años;42 Soria;Total;1 de abril de 2025;1.032
38 años;42 Soria;Hombres;1 de octubre de 2025;523
38 años;42 Soria;Hombres;1 de julio de 2025;540
38 años;42 Soria;Hombres;1 de abril de 2025;549
38 años;42 Soria;Mujeres;1 de octubre de 2025;476
38 años;42 Soria;Mujeres;1 de julio de 2025;480
38 años;42 Soria;Mujeres;1 de abril de 2025;483
38 años;43 Tarragona;Total;1 de octubre de 2025;11.000
38 años;43 Tarragona;Total;1 de julio de 2025;10.943
38 años;43 Tarragona;Total;1 de abril de 2025;10.854
38 años;43 Tarragona;Hombres;1 de octubre de 2025;5.544
38 años;43 Tarragona;Hombres;1 de julio de 2025;5.507
38 años;43 Tarragona;Hombres;1 de abril de 2025;5.432
38 años;43 Tarragona;Mujeres;1 de octubre de 2025;5.456
38 años;43 Tarragona;Mujeres;1 de julio de 2025;5.436
38 años;43 Tarragona;Mujeres;1 de abril de 2025;5.422
38 años;44 Teruel;Total;1 de octubre de 2025;1.642
38 años;44 Teruel;Total;1 de julio de 2025;1.641
38 años;44 Teruel;Total;1 de abril de 2025;1.635
38 años;44 Teruel;Hombres;1 de octubre de 2025;867
38 años;44 Teruel;Hombres;1 de julio de 2025;860
38 años;44 Teruel;Hombres;1 de abril de 2025;852
38 años;44 Teruel;Mujeres;1 de octubre de 2025;775
38 años;44 Teruel;Mujeres;1 de julio de 2025;781
38 años;44 Teruel;Mujeres;1 de abril de 2025;783
38 años;45 Toledo;Total;1 de octubre de 2025;9.828
38 años;45 Toledo;Total;1 de julio de 2025;9.847
38 años;45 Toledo;Total;1 de abril de 2025;9.815
38 años;45 Toledo;Hombres;1 de octubre de 2025;4.894
38 años;45 Toledo;Hombres;1 de julio de 2025;4.895
38 años;45 Toledo;Hombres;1 de abril de 2025;4.879
38 años;45 Toledo;Mujeres;1 de octubre de 2025;4.934
38 años;45 Toledo;Mujeres;1 de julio de 2025;4.952
38 años;45 Toledo;Mujeres;1 de abril de 2025;4.936
38 años;46 Valencia/València;Total;1 de octubre de 2025;34.823
38 años;46 Valencia/València;Total;1 de julio de 2025;34.806
38 años;46 Valencia/València;Total;1 de abril de 2025;34.660
38 años;46 Valencia/València;Hombres;1 de octubre de 2025;17.542
38 años;46 Valencia/València;Hombres;1 de julio de 2025;17.459
38 años;46 Valencia/València;Hombres;1 de abril de 2025;17.258
38 años;46 Valencia/València;Mujeres;1 de octubre de 2025;17.281
38 años;46 Valencia/València;Mujeres;1 de julio de 2025;17.347
38 años;46 Valencia/València;Mujeres;1 de abril de 2025;17.402
38 años;47 Valladolid;Total;1 de octubre de 2025;5.759
38 años;47 Valladolid;Total;1 de julio de 2025;5.736
38 años;47 Valladolid;Total;1 de abril de 2025;5.736
38 años;47 Valladolid;Hombres;1 de octubre de 2025;2.858
38 años;47 Valladolid;Hombres;1 de julio de 2025;2.847
38 años;47 Valladolid;Hombres;1 de abril de 2025;2.845
38 años;47 Valladolid;Mujeres;1 de octubre de 2025;2.901
38 años;47 Valladolid;Mujeres;1 de julio de 2025;2.889
38 años;47 Valladolid;Mujeres;1 de abril de 2025;2.891
38 años;49 Zamora;Total;1 de octubre de 2025;1.679
38 años;49 Zamora;Total;1 de julio de 2025;1.674
38 años;49 Zamora;Total;1 de abril de 2025;1.673
38 años;49 Zamora;Hombres;1 de octubre de 2025;870
38 años;49 Zamora;Hombres;1 de julio de 2025;876
38 años;49 Zamora;Hombres;1 de abril de 2025;890
38 años;49 Zamora;Mujeres;1 de octubre de 2025;809
38 años;49 Zamora;Mujeres;1 de julio de 2025;798
38 años;49 Zamora;Mujeres;1 de abril de 2025;783
38 años;50 Zaragoza;Total;1 de octubre de 2025;11.996
38 años;50 Zaragoza;Total;1 de julio de 2025;12.052
38 años;50 Zaragoza;Total;1 de abril de 2025;11.907
38 años;50 Zaragoza;Hombres;1 de octubre de 2025;6.009
38 años;50 Zaragoza;Hombres;1 de julio de 2025;6.027
38 años;50 Zaragoza;Hombres;1 de abril de 2025;5.970
38 años;50 Zaragoza;Mujeres;1 de octubre de 2025;5.987
38 años;50 Zaragoza;Mujeres;1 de julio de 2025;6.025
38 años;50 Zaragoza;Mujeres;1 de abril de 2025;5.937
38 años;51 Ceuta;Total;1 de octubre de 2025;1.123
38 años;51 Ceuta;Total;1 de julio de 2025;1.118
38 años;51 Ceuta;Total;1 de abril de 2025;1.104
38 años;51 Ceuta;Hombres;1 de octubre de 2025;573
38 años;51 Ceuta;Hombres;1 de julio de 2025;570
38 años;51 Ceuta;Hombres;1 de abril de 2025;557
38 años;51 Ceuta;Mujeres;1 de octubre de 2025;550
38 años;51 Ceuta;Mujeres;1 de julio de 2025;548
38 años;51 Ceuta;Mujeres;1 de abril de 2025;547
38 años;52 Melilla;Total;1 de octubre de 2025;1.092
38 años;52 Melilla;Total;1 de julio de 2025;1.107
38 años;52 Melilla;Total;1 de abril de 2025;1.123
38 años;52 Melilla;Hombres;1 de octubre de 2025;557
38 años;52 Melilla;Hombres;1 de julio de 2025;552
38 años;52 Melilla;Hombres;1 de abril de 2025;546
38 años;52 Melilla;Mujeres;1 de octubre de 2025;535
38 años;52 Melilla;Mujeres;1 de julio de 2025;555
38 años;52 Melilla;Mujeres;1 de abril de 2025;577
39 años;Total Nacional;Total;1 de octubre de 2025;631.446
39 años;Total Nacional;Total;1 de julio de 2025;633.466
39 años;Total Nacional;Total;1 de abril de 2025;634.773
39 años;Total Nacional;Hombres;1 de octubre de 2025;315.158
39 años;Total Nacional;Hombres;1 de julio de 2025;315.955
39 años;Total Nacional;Hombres;1 de abril de 2025;316.554
39 años;Total Nacional;Mujeres;1 de octubre de 2025;316.288
39 años;Total Nacional;Mujeres;1 de julio de 2025;317.511
39 años;Total Nacional;Mujeres;1 de abril de 2025;318.219
39 años;02 Albacete;Total;1 de octubre de 2025;4.935
39 años;02 Albacete;Total;1 de julio de 2025;4.890
39 años;02 Albacete;Total;1 de abril de 2025;4.832
39 años;02 Albacete;Hombres;1 de octubre de 2025;2.563
39 años;02 Albacete;Hombres;1 de julio de 2025;2.532
39 años;02 Albacete;Hombres;1 de abril de 2025;2.494
39 años;02 Albacete;Mujeres;1 de octubre de 2025;2.372
39 años;02 Albacete;Mujeres;1 de julio de 2025;2.358
39 años;02 Albacete;Mujeres;1 de abril de 2025;2.338
39 años;03 Alicante/Alacant;Total;1 de octubre de 2025;26.844
39 años;03 Alicante/Alacant;Total;1 de julio de 2025;26.718
39 años;03 Alicante/Alacant;Total;1 de abril de 2025;26.521
39 años;03 Alicante/Alacant;Hombres;1 de octubre de 2025;13.350
39 años;03 Alicante/Alacant;Hombres;1 de julio de 2025;13.275
39 años;03 Alicante/Alacant;Hombres;1 de abril de 2025;13.138
39 años;03 Alicante/Alacant;Mujeres;1 de octubre de 2025;13.494
39 años;03 Alicante/Alacant;Mujeres;1 de julio de 2025;13.443
39 años;03 Alicante/Alacant;Mujeres;1 de abril de 2025;13.383
39 años;04 Almería;Total;1 de octubre de 2025;11.086
39 años;04 Almería;Total;1 de julio de 2025;11.093
39 años;04 Almería;Total;1 de abril de 2025;11.046
39 años;04 Almería;Hombres;1 de octubre de 2025;5.816
39 años;04 Almería;Hombres;1 de julio de 2025;5.805
39 años;04 Almería;Hombres;1 de abril de 2025;5.768
39 años;04 Almería;Mujeres;1 de octubre de 2025;5.270
39 años;04 Almería;Mujeres;1 de julio de 2025;5.288
39 años;04 Almería;Mujeres;1 de abril de 2025;5.278
39 años;01 Araba/Álava;Total;1 de octubre de 2025;4.134
39 años;01 Araba/Álava;Total;1 de julio de 2025;4.194
39 años;01 Araba/Álava;Total;1 de abril de 2025;4.258
39 años;01 Araba/Álava;Hombres;1 de octubre de 2025;2.058
39 años;01 Araba/Álava;Hombres;1 de julio de 2025;2.085
39 años;01 Araba/Álava;Hombres;1 de abril de 2025;2.117
39 años;01 Araba/Álava;Mujeres;1 de octubre de 2025;2.076
39 años;01 Araba/Álava;Mujeres;1 de julio de 2025;2.109
39 años;01 Araba/Álava;Mujeres;1 de abril de 2025;2.141
39 años;33 Asturias;Total;1 de octubre de 2025;11.678
39 años;33 Asturias;Total;1 de julio de 2025;11.728
39 años;33 Asturias;Total;1 de abril de 2025;11.808
39 años;33 Asturias;Hombres;1 de octubre de 2025;5.814
39 años;33 Asturias;Hombres;1 de julio de 2025;5.844
39 años;33 Asturias;Hombres;1 de abril de 2025;5.897
39 años;33 Asturias;Mujeres;1 de octubre de 2025;5.864
39 años;33 Asturias;Mujeres;1 de julio de 2025;5.884
39 años;33 Asturias;Mujeres;1 de abril de 2025;5.911
39 años;05 Ávila;Total;1 de octubre de 2025;1.848
39 años;05 Ávila;Total;1 de julio de 2025;1.842
39 años;05 Ávila;Total;1 de abril de 2025;1.835
39 años;05 Ávila;Hombres;1 de octubre de 2025;939
39 años;05 Ávila;Hombres;1 de julio de 2025;929
39 años;05 Ávila;Hombres;1 de abril de 2025;919
39 años;05 Ávila;Mujeres;1 de octubre de 2025;909
39 años;05 Ávila;Mujeres;1 de julio de 2025;913
39 años;05 Ávila;Mujeres;1 de abril de 2025;916
39 años;06 Badajoz;Total;1 de octubre de 2025;8.309
39 años;06 Badajoz;Total;1 de julio de 2025;8.301
39 años;06 Badajoz;Total;1 de abril de 2025;8.287
39 años;06 Badajoz;Hombres;1 de octubre de 2025;4.251
39 años;06 Badajoz;Hombres;1 de julio de 2025;4.246
39 años;06 Badajoz;Hombres;1 de abril de 2025;4.239
39 años;06 Badajoz;Mujeres;1 de octubre de 2025;4.058
39 años;06 Badajoz;Mujeres;1 de julio de 2025;4.055
39 años;06 Badajoz;Mujeres;1 de abril de 2025;4.048
39 años;07 Balears, Illes;Total;1 de octubre de 2025;18.621
39 años;07 Balears, Illes;Total;1 de julio de 2025;18.688
39 años;07 Balears, Illes;Total;1 de abril de 2025;18.664
39 años;07 Balears, Illes;Hombres;1 de octubre de 2025;9.426
39 años;07 Balears, Illes;Hombres;1 de julio de 2025;9.485
39 años;07 Balears, Illes;Hombres;1 de abril de 2025;9.496
39 años;07 Balears, Illes;Mujeres;1 de octubre de 2025;9.195
39 años;07 Balears, Illes;Mujeres;1 de julio de 2025;9.203
39 años;07 Balears, Illes;Mujeres;1 de abril de 2025;9.168
39 años;08 Barcelona;Total;1 de octubre de 2025;79.117
39 años;08 Barcelona;Total;1 de julio de 2025;79.214
39 años;08 Barcelona;Total;1 de abril de 2025;79.393
39 años;08 Barcelona;Hombres;1 de octubre de 2025;39.757
39 años;08 Barcelona;Hombres;1 de julio de 2025;39.773
39 años;08 Barcelona;Hombres;1 de abril de 2025;39.816
39 años;08 Barcelona;Mujeres;1 de octubre de 2025;39.360
39 años;08 Barcelona;Mujeres;1 de julio de 2025;39.441
39 años;08 Barcelona;Mujeres;1 de abril de 2025;39.577
39 años;48 Bizkaia;Total;1 de octubre de 2025;13.497
39 años;48 Bizkaia;Total;1 de julio de 2025;13.535
39 años;48 Bizkaia;Total;1 de abril de 2025;13.562
39 años;48 Bizkaia;Hombres;1 de octubre de 2025;6.808
39 años;48 Bizkaia;Hombres;1 de julio de 2025;6.808
39 años;48 Bizkaia;Hombres;1 de abril de 2025;6.804
39 años;48 Bizkaia;Mujeres;1 de octubre de 2025;6.689
39 años;48 Bizkaia;Mujeres;1 de julio de 2025;6.727
39 años;48 Bizkaia;Mujeres;1 de abril de 2025;6.758
39 años;09 Burgos;Total;1 de octubre de 2025;4.277
39 años;09 Burgos;Total;1 de julio de 2025;4.293
39 años;09 Burgos;Total;1 de abril de 2025;4.296
39 años;09 Burgos;Hombres;1 de octubre de 2025;2.190
39 años;09 Burgos;Hombres;1 de julio de 2025;2.204
39 años;09 Burgos;Hombres;1 de abril de 2025;2.201
39 años;09 Burgos;Mujeres;1 de octubre de 2025;2.087
39 años;09 Burgos;Mujeres;1 de julio de 2025;2.089
39 años;09 Burgos;Mujeres;1 de abril de 2025;2.095
39 años;10 Cáceres;Total;1 de octubre de 2025;4.667
39 años;10 Cáceres;Total;1 de julio de 2025;4.650
39 años;10 Cáceres;Total;1 de abril de 2025;4.621
39 años;10 Cáceres;Hombres;1 de octubre de 2025;2.401
39 años;10 Cáceres;Hombres;1 de julio de 2025;2.399
39 años;10 Cáceres;Hombres;1 de abril de 2025;2.389
39 años;10 Cáceres;Mujeres;1 de octubre de 2025;2.266
39 años;10 Cáceres;Mujeres;1 de julio de 2025;2.251
39 años;10 Cáceres;Mujeres;1 de abril de 2025;2.232
39 años;11 Cádiz;Total;1 de octubre de 2025;16.252
39 años;11 Cádiz;Total;1 de julio de 2025;16.302
39 años;11 Cádiz;Total;1 de abril de 2025;16.410
39 años;11 Cádiz;Hombres;1 de octubre de 2025;8.081
39 años;11 Cádiz;Hombres;1 de julio de 2025;8.090
39 años;11 Cádiz;Hombres;1 de abril de 2025;8.124
39 años;11 Cádiz;Mujeres;1 de octubre de 2025;8.171
39 años;11 Cádiz;Mujeres;1 de julio de 2025;8.212
39 años;11 Cádiz;Mujeres;1 de abril de 2025;8.286
39 años;39 Cantabria;Total;1 de octubre de 2025;7.052
39 años;39 Cantabria;Total;1 de julio de 2025;7.116
39 años;39 Cantabria;Total;1 de abril de 2025;7.188
39 años;39 Cantabria;Hombres;1 de octubre de 2025;3.494
39 años;39 Cantabria;Hombres;1 de julio de 2025;3.502
39 años;39 Cantabria;Hombres;1 de abril de 2025;3.519
39 años;39 Cantabria;Mujeres;1 de octubre de 2025;3.558
39 años;39 Cantabria;Mujeres;1 de julio de 2025;3.614
39 años;39 Cantabria;Mujeres;1 de abril de 2025;3.669
39 años;12 Castellón/Castelló;Total;1 de octubre de 2025;7.942
39 años;12 Castellón/Castelló;Total;1 de julio de 2025;7.918
39 años;12 Castellón/Castelló;Total;1 de abril de 2025;7.925
39 años;12 Castellón/Castelló;Hombres;1 de octubre de 2025;4.058
39 años;12 Castellón/Castelló;Hombres;1 de julio de 2025;4.028
39 años;12 Castellón/Castelló;Hombres;1 de abril de 2025;4.015
39 años;12 Castellón/Castelló;Mujeres;1 de octubre de 2025;3.884
39 años;12 Castellón/Castelló;Mujeres;1 de julio de 2025;3.890
39 años;12 Castellón/Castelló;Mujeres;1 de abril de 2025;3.910
39 años;13 Ciudad Real;Total;1 de octubre de 2025;6.234
39 años;13 Ciudad Real;Total;1 de julio de 2025;6.192
39 años;13 Ciudad Real;Total;1 de abril de 2025;6.159
39 años;13 Ciudad Real;Hombres;1 de octubre de 2025;3.218
39 años;13 Ciudad Real;Hombres;1 de julio de 2025;3.183
39 años;13 Ciudad Real;Hombres;1 de abril de 2025;3.157
39 años;13 Ciudad Real;Mujeres;1 de octubre de 2025;3.016
39 años;13 Ciudad Real;Mujeres;1 de julio de 2025;3.009
39 años;13 Ciudad Real;Mujeres;1 de abril de 2025;3.002
39 años;14 Córdoba;Total;1 de octubre de 2025;9.408
39 años;14 Córdoba;Total;1 de julio de 2025;9.456
39 años;14 Córdoba;Total;1 de abril de 2025;9.495
39 años;14 Córdoba;Hombres;1 de octubre de 2025;4.701
39 años;14 Córdoba;Hombres;1 de julio de 2025;4.725
39 años;14 Córdoba;Hombres;1 de abril de 2025;4.749
39 años;14 Córdoba;Mujeres;1 de octubre de 2025;4.707
39 años;14 Córdoba;Mujeres;1 de julio de 2025;4.731
39 años;14 Córdoba;Mujeres;1 de abril de 2025;4.746
39 años;15 Coruña, A;Total;1 de octubre de 2025;13.247
39 años;15 Coruña, A;Total;1 de julio de 2025;13.372
39 años;15 Coruña, A;Total;1 de abril de 2025;13.538
39 años;15 Coruña, A;Hombres;1 de octubre de 2025;6.594
39 años;15 Coruña, A;Hombres;1 de julio de 2025;6.649
39 años;15 Coruña, A;Hombres;1 de abril de 2025;6.724
39 años;15 Coruña, A;Mujeres;1 de octubre de 2025;6.653
39 años;15 Coruña, A;Mujeres;1 de julio de 2025;6.723
39 años;15 Coruña, A;Mujeres;1 de abril de 2025;6.814
39 años;16 Cuenca;Total;1 de octubre de 2025;2.493
39 años;16 Cuenca;Total;1 de julio de 2025;2.470
39 años;16 Cuenca;Total;1 de abril de 2025;2.407
39 años;16 Cuenca;Hombres;1 de octubre de 2025;1.297
39 años;16 Cuenca;Hombres;1 de julio de 2025;1.287
39 años;16 Cuenca;Hombres;1 de abril de 2025;1.245
39 años;16 Cuenca;Mujeres;1 de octubre de 2025;1.196
39 años;16 Cuenca;Mujeres;1 de julio de 2025;1.183
39 años;16 Cuenca;Mujeres;1 de abril de 2025;1.162
39 años;20 Gipuzkoa;Total;1 de octubre de 2025;8.246
39 años;20 Gipuzkoa;Total;1 de julio de 2025;8.235
39 años;20 Gipuzkoa;Total;1 de abril de 2025;8.245
39 años;20 Gipuzkoa;Hombres;1 de octubre de 2025;4.153
39 años;20 Gipuzkoa;Hombres;1 de julio de 2025;4.147
39 años;20 Gipuzkoa;Hombres;1 de abril de 2025;4.154
39 años;20 Gipuzkoa;Mujeres;1 de octubre de 2025;4.093
39 años;20 Gipuzkoa;Mujeres;1 de julio de 2025;4.088
39 años;20 Gipuzkoa;Mujeres;1 de abril de 2025;4.091
39 años;17 Girona;Total;1 de octubre de 2025;10.744
39 años;17 Girona;Total;1 de julio de 2025;10.769
39 años;17 Girona;Total;1 de abril de 2025;10.813
39 años;17 Girona;Hombres;1 de octubre de 2025;5.341
39 años;17 Girona;Hombres;1 de julio de 2025;5.351
39 años;17 Girona;Hombres;1 de abril de 2025;5.387
39 años;17 Girona;Mujeres;1 de octubre de 2025;5.403
39 años;17 Girona;Mujeres;1 de julio de 2025;5.418
39 años;17 Girona;Mujeres;1 de abril de 2025;5.426
39 años;18 Granada;Total;1 de octubre de 2025;12.111
39 años;18 Granada;Total;1 de julio de 2025;12.103
39 años;18 Granada;Total;1 de abril de 2025;12.083
39 años;18 Granada;Hombres;1 de octubre de 2025;6.089
39 años;18 Granada;Hombres;1 de julio de 2025;6.069
39 años;18 Granada;Hombres;1 de abril de 2025;6.057
39 años;18 Granada;Mujeres;1 de octubre de 2025;6.022
39 años;18 Granada;Mujeres;1 de julio de 2025;6.034
39 años;18 Granada;Mujeres;1 de abril de 2025;6.026
39 años;19 Guadalajara;Total;1 de octubre de 2025;3.944
39 años;19 Guadalajara;Total;1 de julio de 2025;3.928
39 años;19 Guadalajara;Total;1 de abril de 2025;3.914
39 años;19 Guadalajara;Hombres;1 de octubre de 2025;2.057
39 años;19 Guadalajara;Hombres;1 de julio de 2025;2.033
39 años;19 Guadalajara;Hombres;1 de abril de 2025;2.010
39 años;19 Guadalajara;Mujeres;1 de octubre de 2025;1.887
39 años;19 Guadalajara;Mujeres;1 de julio de 2025;1.895
